3978	2895	0	2	1	0	6	4	1	0	14
4023	3000	0	3	1	0	7	3	10	2	11
3765	1300	0	99	1	1	4	4	2	0	16
3774	1670	0	99	1	0	7	4	1	2	14
3883	1325	0	99	1	1	7	5	0	2	15
3893	1300	0	99	1	1	0	0	1	2	15
3958	1445	0	99	1	1	5	4	1	0	16
3964	1300	0	99	1	1	5	5	0	1	17
3965	1895	0	99	1	0	7	2	1	1	13
3974	1345	0	99	1	1	5	0	0	0	16
3977	1850	0	99	1	1	6	8	1	1	13
1339	2900	1	1	1	1	6	2	1	0	14
1382	3600	1	1	1	0	7	8	1	1	11
2153	2250	1	1	1	0	7	4	0	2	16
2313	3975	1	1	1	0	6	8	1	0	13
2460	2400	1	1	1	0	7	5	0	1	16
2814	2200	1	1	1	1	6	5	1	0	15
2817	2300	1	1	1	0	5	0	3	2	14
2924	2700	1	1	1	0	6	9	0	0	8
2975	2350	1	1	1	0	7	3	10	2	11
3312	3250	1	1	1	0	7	4	0	2	16
3379	2500	1	1	1	0	6	0	3	2	13
3402	2195	1	1	1	1	7	2	1	1	14
3440	1800	1	1	1	0	3	0	1	0	17
818	4750	1	2	1	1	4	7	2	0	16
916	3695	1	2	1	0	6	4	1	0	14
923	2150	1	2	1	0	6	6	10	1	14
1373	2400	1	2	1	0	7	5	0	0	10
1519	2500	1	2	1	0	6	2	4	2	12
1573	2800	1	2	1	0	6	0	10	1	13
1591	2800	1	2	1	0	6	0	10	1	13
1742	1800	1	2	1	1	4	4	1	0	16
1748	1800	1	2	1	0	4	4	84	0	17
1995	2390	1	2	1	0	5	3	81	2	17
2061	2390	1	2	1	0	5	3	81	2	17
2148	3695	1	2	1	0	7	4	1	2	15
2157	2700	1	2	1	0	6	8	2	2	13
2218	3295	1	2	1	0	7	8	0	2	15
2231	2150	1	2	1	0	3	5	7	0	16
2287	5000	1	2	1	0	6	5	3	0	10
2290	4700	1	2	1	1	6	4	1	0	15
2294	3400	1	2	1	0	6	4	1	0	14
2391	2295	1	2	1	0	6	8	1	2	13
2932	5500	1	2	1	0	6	10	1	1	12
2984	2345	1	2	1	0	0	0	8	0	17
3194	3999	1	2	1	1	6	4	0	0	14
3211	2045	1	2	1	0	2	3	67	0	17
3321	2600	1	2	1	0	3	5	7	0	16
3367	4500	1	2	1	0	6	4	1	0	13
3371	3000	1	2	1	0	6	8	2	0	11
3515	2500	1	2	1	0	6	3	62	0	16
3613	1450	1	2	1	0	6	0	156	1	18
3656	1870	1	2	1	0	0	0	1	0	17
686	7200	1	3	1	0	6	7	1	0	15
883	2700	1	3	1	0	4	0	60	1	16
905	2700	1	3	1	0	4	0	60	1	16
1575	3950	1	3	1	0	6	5	3	0	10
1593	3950	1	3	1	0	6	5	3	0	10
1814	2795	1	3	1	0	7	3	0	1	10
2071	2300	1	3	1	0	0	0	12	0	18
2094	2795	1	3	1	0	6	2	6	2	11
2097	3000	1	3	1	0	5	4	21	1	15
2160	2500	1	3	1	0	6	0	105	1	17
2209	6350	1	3	1	0	7	8	10	2	13
2923	2600	1	3	1	0	2	0	10	0	17
2982	5300	1	3	1	0	6	7	1	0	15
3482	2600	1	3	1	0	3	0	4	0	17
3516	3800	1	3	1	0	7	9	10	2	10
687	2250	2	1	1	1	4	5	1	0	16
733	1950	2	1	1	0	6	4	0	0	14
798	4800	2	1	1	1	7	2	1	1	14
812	3035	2	1	1	0	6	9	2	0	10
870	2395	2	1	1	0	6	4	1	0	14
910	3250	2	1	1	0	6	2	3	0	8
914	3995	2	1	1	1	7	4	1	1	14
1333	2195	2	1	1	0	6	2	3	0	8
1523	1950	2	1	1	0	7	6	1	2	13
1526	2750	2	1	1	0	6	2	3	0	8
1576	2295	2	1	1	0	5	0	3	1	16
1578	1750	2	1	1	1	6	0	1	0	15
1603	1700	2	1	1	1	0	0	1	2	15
1693	1850	2	1	1	0	6	5	4	0	10
1697	2400	2	1	1	0	6	5	3	0	8
1701	1750	2	1	1	1	7	2	1	1	13
1739	1749	2	1	1	1	5	6	0	1	16
1808	1700	2	1	1	0	7	8	1	1	13
1811	1995	2	1	1	0	6	7	1	0	15
1993	1880	2	1	1	0	6	9	3	0	11
2024	2695	2	1	1	0	6	5	3	0	8
2034	3250	2	1	1	1	7	6	1	1	14
2059	1880	2	1	1	0	6	9	3	0	11
2070	3300	2	1	1	0	6	9	2	0	11
2080	1750	2	1	1	0	5	6	21	2	13
2084	2095	2	1	1	0	7	4	1	2	14
2191	1595	2	1	1	1	5	5	2	1	17
2194	1825	2	1	1	0	5	5	2	1	16
2215	2295	2	1	1	0	6	8	1	1	13
2233	1650	2	1	1	0	6	5	3	0	12
2241	1595	2	1	1	1	7	5	0	2	15
2244	2695	2	1	1	0	6	7	3	0	9
2249	2250	2	1	1	1	6	8	1	1	13
2252	2950	2	1	1	1	5	8	0	0	16
2256	2760	2	1	1	1	5	8	0	0	16
2267	4699	2	1	1	0	6	9	2	0	10
2274	1780	2	1	1	0	6	9	3	0	11
2285	4509	2	1	1	0	6	9	2	0	10
2292	1800	2	1	1	0	6	7	1	0	15
2303	2695	2	1	1	0	6	2	3	0	8
2330	2395	2	1	1	0	6	2	3	0	8
2383	1625	2	1	1	0	6	7	1	0	15
2386	1700	2	1	1	1	5	7	0	0	16
2403	1850	2	1	1	0	6	4	2	0	13
2408	3695	2	1	1	0	6	8	1	0	15
2409	1500	2	1	1	0	6	4	1	0	15
2410	2195	2	1	1	0	6	9	3	0	10
2425	1875	2	1	1	1	6	4	1	0	15
2429	1750	2	1	1	1	5	8	0	0	17
2439	1795	2	1	1	0	6	4	2	0	12
2450	2850	2	1	1	0	7	9	1	2	14
2451	1650	2	1	1	1	5	0	0	0	17
2686	1295	2	1	1	1	5	4	1	0	17
2688	1745	2	1	1	0	7	5	0	2	15
2690	1295	2	1	1	0	3	0	3	0	16
2691	1100	2	1	1	0	5	5	21	0	15
2693	2450	2	1	1	0	7	6	1	2	13
2715	1750	2	1	1	1	5	8	0	0	17
2720	1625	2	1	1	1	5	4	1	0	16
2724	1750	2	1	1	1	0	5	1	0	15
2732	1600	2	1	1	1	7	8	1	1	14
2737	1800	2	1	1	0	6	5	3	0	9
2739	1625	2	1	1	1	5	4	1	0	16
2788	1895	2	1	1	1	4	4	2	0	15
2789	1665	2	1	1	0	2	0	1	0	16
2802	1800	2	1	1	1	6	3	1	0	15
2813	1425	2	1	1	1	0	0	1	0	17
2824	2250	2	1	1	0	6	7	1	0	14
2874	1675	2	1	1	1	5	0	0	0	16
2914	1730	2	1	1	1	7	2	1	1	14
2915	1800	2	1	1	1	7	2	1	1	14
2919	1549	2	1	1	1	5	6	0	1	16
2921	1895	2	1	1	0	6	5	3	0	12
2922	3900	2	1	1	0	6	8	2	0	13
2935	1800	2	1	1	1	7	2	1	1	14
2937	1600	2	1	1	0	5	0	23	1	16
2974	2100	2	1	1	1	5	0	2	0	17
2985	1375	2	1	1	1	5	0	0	0	17
2988	1850	2	1	1	1	0	0	1	2	15
3156	1495	2	1	1	1	4	5	0	0	17
3160	1495	2	1	1	1	5	4	0	0	16
3161	2300	2	1	1	0	6	8	2	0	11
3163	2125	2	1	1	0	6	2	3	0	8
3170	1600	2	1	1	1	5	0	0	0	17
3175	2695	2	1	1	0	6	9	2	0	11
3177	1499	2	1	1	1	4	4	1	0	16
3205	1595	2	1	1	1	5	0	1	0	17
3294	1795	2	1	1	1	7	2	1	1	14
3299	1675	2	1	1	1	5	0	0	0	16
3308	1800	2	1	1	1	5	4	0	0	16
3314	1550	2	1	1	1	5	0	0	0	16
3326	2700	2	1	1	0	7	4	0	2	15
3328	2195	2	1	1	0	6	2	3	0	8
3337	1599	2	1	1	0	6	8	1	0	15
3339	3000	2	1	1	0	6	9	2	0	10
3342	1895	2	1	1	1	4	5	2	0	16
3346	1550	2	1	1	0	5	0	3	2	16
3348	1650	2	1	1	1	5	0	0	0	16
3354	2100	2	1	1	0	7	6	0	2	8
3373	1625	2	1	1	1	5	0	0	0	16
3385	1895	2	1	1	1	4	5	2	0	16
3389	1550	2	1	1	0	5	0	3	2	16
3391	1650	2	1	1	1	5	0	0	0	16
3397	2100	2	1	1	0	7	6	0	2	8
3404	2095	2	1	1	1	6	3	1	0	16
3414	1675	2	1	1	0	6	7	1	0	15
3426	1595	2	1	1	1	7	4	1	2	14
3431	3300	2	1	1	0	0	0	11	0	18
3433	3100	2	1	1	0	0	0	11	0	18
3454	2050	2	1	1	0	6	8	3	0	10
3466	2600	2	1	1	0	6	4	0	0	14
3470	1595	2	1	1	1	4	0	1	0	16
3471	1950	2	1	1	0	2	0	3	0	16
3477	1575	2	1	1	0	6	7	1	0	15
3522	1200	2	1	1	0	0	0	45	0	17
3534	1850	2	1	1	0	8	7	3	0	11
3558	1625	2	1	1	1	4	5	1	0	16
3616	2400	2	1	1	0	5	4	0	2	16
3619	1550	2	1	1	0	2	0	1	0	16
3673	3000	2	1	1	0	6	5	3	0	8
3682	2150	2	1	1	0	6	2	3	0	8
3724	2150	2	1	1	1	4	4	2	0	16
3970	1750	2	1	1	1	7	2	1	1	13
4065	1650	2	1	1	0	5	4	1	0	16
681	2000	2	2	1	0	4	3	12	0	18
691	2995	2	2	1	0	6	4	1	0	14
794	6000	2	2	1	0	7	8	10	2	13
807	6875	2	2	1	1	7	2	1	1	14
824	2695	2	2	1	0	6	4	0	0	14
829	2695	2	2	1	0	7	9	10	2	13
848	2075	2	2	1	1	7	4	1	2	14
873	2199	2	2	1	0	6	2	3	0	8
904	1675	2	2	1	0	3	0	3	0	17
925	3295	2	2	1	0	6	7	1	0	13
1349	2295	2	2	1	0	7	5	0	2	10
1570	2195	2	2	1	0	5	5	10	0	18
1579	2650	2	2	1	0	6	2	3	0	8
1583	2295	2	2	1	1	6	8	1	1	13
1587	2795	2	2	1	0	6	4	0	0	14
1597	1995	2	2	1	1	5	0	0	0	17
1600	1650	2	2	1	0	3	0	3	0	17
1687	3600	2	2	1	0	6	9	2	0	11
1688	2695	2	2	1	0	6	4	0	0	14
1699	1850	2	2	1	0	3	5	3	0	16
1703	4450	2	2	1	0	6	9	2	0	10
1741	2595	2	2	1	0	6	9	0	0	14
1752	3695	2	2	1	1	6	4	0	0	14
1756	2000	2	2	1	0	5	6	20	2	12
2004	2900	2	2	1	0	6	4	0	0	14
2005	2800	2	2	1	1	6	4	2	0	15
2013	1745	2	2	1	1	5	0	1	0	16
2045	2375	2	2	1	0	3	0	1	0	17
2069	3995	2	2	1	0	6	9	2	0	10
2095	2500	2	2	1	0	7	5	0	2	16
2166	2400	2	2	1	1	0	4	1	0	15
2173	1995	2	2	1	0	5	5	10	0	18
2175	1750	2	2	1	0	3	3	2	0	17
2178	1995	2	2	1	1	5	5	2	1	16
2184	3999	2	2	1	0	6	6	1	0	10
2223	1750	2	2	1	0	5	6	11	1	11
2230	2295	2	2	1	1	5	8	0	0	17
2234	2200	2	2	1	0	6	4	1	0	14
2261	2295	2	2	1	0	6	4	2	0	12
2277	2450	2	2	1	0	6	4	1	0	14
2278	2750	2	2	1	0	6	2	1	0	14
2366	2280	2	2	1	0	6	9	3	0	11
2382	9850	2	2	1	0	6	9	2	0	11
2385	2295	2	2	1	0	7	5	0	2	10
2404	2250	2	2	1	0	6	2	1	2	12
2421	2295	2	2	1	1	6	2	1	0	15
2430	3000	2	2	1	1	5	0	0	0	17
2459	3200	2	2	1	0	6	4	1	0	14
2638	2350	2	2	1	0	6	4	2	0	12
2684	2750	2	2	1	0	6	4	1	0	14
2704	1995	2	2	1	0	7	5	0	1	16
2709	1695	2	2	1	0	7	5	0	1	16
2745	2195	2	2	1	0	6	5	3	0	12
2765	2195	2	2	1	0	6	5	3	0	12
2833	2795	2	2	1	0	7	6	1	2	14
3183	2250	2	2	1	0	6	5	1	0	15
3193	3500	2	2	1	0	6	9	2	0	11
3213	1950	2	2	1	0	4	0	1	0	17
3296	2750	2	2	1	1	4	4	2	0	15
3347	2395	2	2	1	0	6	8	3	0	10
3349	2300	2	2	1	1	7	8	1	1	13
3375	3300	2	2	1	0	6	9	2	0	10
3378	2950	2	2	1	0	6	7	1	0	14
3390	2395	2	2	1	0	6	8	3	0	10
3392	2300	2	2	1	1	7	8	1	1	13
3406	4000	2	2	1	0	6	2	3	0	8
3411	2499	2	2	1	1	0	4	1	0	15
3418	3200	2	2	1	0	6	8	1	0	15
3421	1900	2	2	1	1	0	0	21	0	18
3424	3300	2	2	1	0	6	8	3	0	10
3442	3100	2	2	1	0	6	2	3	0	8
3445	3700	2	2	1	0	6	9	2	0	10
3447	2495	2	2	1	0	6	5	3	0	10
3475	1795	2	2	1	0	2	0	1	0	16
3483	3700	2	2	1	0	7	8	1	1	11
3500	2300	2	2	1	1	6	2	2	0	15
3512	1875	2	2	1	0	3	0	1	0	17
3665	3500	2	2	1	1	6	4	1	0	14
3667	2450	2	2	1	0	3	3	6	0	16
3677	2450	2	2	1	0	2	5	1	0	15
871	3795	2	3	1	0	7	4	0	2	15
2019	4895	2	3	1	0	6	4	1	0	14
2025	2500	2	3	1	0	0	0	25	0	19
2033	2600	2	3	1	0	7	5	0	1	10
2035	2950	2	3	1	0	7	6	1	2	13
3179	2650	2	3	1	0	6	5	1	0	15
3554	2199	2	3	1	0	0	0	38	1	18
4071	5200	2	3	1	1	6	4	1	0	14
3365	1800	2	4	1	0	0	5	119	0	19
3868	550	0	1	2	0	0	5	119	0	19
856	3700	0	2	2	0	5	6	3	1	16
865	6250	0	2	2	0	6	8	1	0	14
898	3250	0	2	2	0	2	4	9	0	15
1518	2795	0	2	2	0	6	8	1	0	13
2751	2200	0	2	2	0	7	3	5	2	10
2930	2300	0	2	2	1	5	0	0	0	17
3369	5600	0	2	2	0	6	6	1	0	15
3443	2995	0	2	2	0	6	4	0	0	14
3456	3500	0	2	2	0	6	4	0	0	14
3753	4890	0	2	2	0	6	5	3	0	9
3755	3850	0	2	2	0	6	7	1	0	15
3768	3195	0	2	2	0	6	2	3	0	8
3781	2850	0	2	2	0	6	8	1	0	13
3810	2795	0	2	2	0	6	4	2	0	12
3813	2500	0	2	2	1	6	8	1	1	13
3829	2895	0	2	2	0	6	6	2	0	11
3839	2300	0	2	2	1	0	0	1	1	15
3848	2500	0	2	2	0	4	7	1	0	16
3856	1700	0	2	2	0	6	9	2	0	9
3857	2050	0	2	2	1	5	6	0	0	16
3875	3000	0	2	2	0	6	2	3	0	8
3879	2495	0	2	2	0	6	4	1	0	14
3902	2395	0	2	2	1	4	7	2	0	16
3906	3495	0	2	2	0	6	9	3	0	10
3918	2595	0	2	2	0	6	4	1	0	13
3927	1945	0	2	2	0	2	0	1	0	16
3967	2895	0	2	2	0	0	4	2	0	17
3968	3695	0	2	2	0	6	8	1	0	14
3969	2600	0	2	2	0	6	6	1	0	11
3981	2650	0	2	2	0	7	4	1	2	14
3983	2300	0	2	2	1	6	3	1	0	16
3995	2795	0	2	2	1	6	8	1	1	13
4019	5800	0	2	2	0	6	8	2	0	11
4020	3195	0	2	2	1	6	8	1	1	13
4038	2845	0	2	2	0	6	4	0	0	14
4043	2750	0	2	2	0	3	4	11	0	18
4068	2200	0	2	2	1	7	8	1	1	13
827	2950	0	3	2	0	5	0	20	1	14
2016	2800	0	3	2	1	0	0	21	0	18
2171	7000	0	3	2	0	6	5	3	0	8
2224	3350	0	3	2	1	6	2	2	0	15
2324	2550	0	3	2	1	0	0	15	0	18
3164	3200	0	3	2	0	7	8	9	2	14
3754	3550	0	3	2	1	4	0	1	0	16
3757	2795	0	3	2	1	4	0	1	0	16
3777	2495	0	3	2	0	3	0	7	0	16
3804	2100	0	3	2	1	0	0	15	0	18
3812	3795	0	3	2	0	6	2	3	0	8
3910	3800	0	3	2	0	6	2	3	0	8
3915	4095	0	3	2	0	6	7	1	0	14
4056	3250	0	3	2	0	5	5	10	0	18
3513	2450	1	1	2	1	7	8	1	1	13
857	3250	1	2	2	0	7	5	0	1	16
863	4500	1	2	2	0	6	8	2	0	11
906	8958	1	2	2	0	6	8	1	1	12
1750	5950	1	2	2	0	7	2	1	1	13
2012	10000	1	2	2	0	6	10	1	0	12
2217	2250	1	2	2	0	3	3	2	0	17
2271	5450	1	2	2	0	6	5	3	0	12
2300	1890	1	2	2	0	5	3	23	0	15
2401	8600	1	2	2	0	7	8	1	1	11
2457	5950	1	2	2	0	6	8	1	1	13
2721	3800	1	2	2	1	7	8	1	1	13
2755	5950	1	2	2	0	6	8	1	1	13
2980	2900	1	2	2	1	0	5	1	0	16
3173	2700	1	2	2	0	6	7	1	0	16
3460	4150	1	2	2	0	7	3	10	2	11
3520	5750	1	2	2	1	6	4	1	0	15
666	6795	1	3	2	0	9	9	10	2	14
720	8000	1	3	2	0	7	2	1	1	13
743	5000	1	3	2	0	7	8	10	2	13
823	6800	1	3	2	0	6	8	1	0	14
854	2500	1	3	2	0	0	0	50	0	16
879	7500	1	3	2	0	7	6	0	2	12
882	4800	1	3	2	0	5	6	14	0	12
887	5950	1	3	2	0	6	7	3	0	9
930	9975	1	3	2	0	6	5	3	0	7
1381	18000	1	3	2	0	6	10	0	1	10
1511	3100	1	3	2	0	2	4	1	0	15
1517	5950	1	3	2	0	6	2	4	0	9
1594	4500	1	3	2	0	6	6	1	0	16
1686	6000	1	3	2	0	6	6	1	0	10
1803	6750	1	3	2	0	7	9	3	2	14
1807	3750	1	3	2	1	4	4	2	0	16
1809	4700	1	3	2	1	6	4	1	0	14
1984	9000	1	3	2	0	9	8	3	0	7
1986	5800	1	3	2	0	6	4	1	0	13
2018	3995	1	3	2	0	6	8	1	0	14
2026	5900	1	3	2	1	0	2	1	0	16
2037	5980	1	3	2	0	6	9	2	0	12
2050	9000	1	3	2	0	9	8	3	0	7
2052	5800	1	3	2	0	6	4	1	0	13
2066	5500	1	3	2	1	6	4	1	0	14
2087	4800	1	3	2	0	6	9	2	0	12
2093	6000	1	3	2	0	6	0	1	0	15
2222	5500	1	3	2	1	6	4	2	0	15
2279	5300	1	3	2	0	6	5	4	0	10
2359	6500	1	3	2	0	7	9	6	2	14
2387	4300	1	3	2	1	4	7	2	0	16
2449	2950	1	3	2	0	6	3	62	1	16
2455	7000	1	3	2	0	6	9	2	0	12
2740	5299	1	3	2	0	6	7	1	0	14
2744	4900	1	3	2	0	6	4	1	0	14
3181	3275	1	3	2	0	6	2	1	2	12
3195	3925	1	3	2	0	6	4	0	0	14
3204	5500	1	3	2	0	6	8	2	2	14
3364	2300	1	3	2	0	0	5	50	0	16
3372	2495	1	3	2	1	0	0	14	0	18
3401	2700	1	3	2	0	6	0	40	1	16
3429	2950	1	3	2	0	0	3	12	0	18
3432	4500	1	3	2	0	6	8	2	0	11
3490	7850	1	3	2	0	6	5	2	0	9
3495	3900	1	3	2	0	5	5	0	1	16
3497	5000	1	3	2	0	6	4	1	0	14
3503	6300	1	3	2	0	6	7	3	0	9
3531	2800	1	3	2	0	6	0	3	2	13
3614	3500	1	3	2	0	7	7	0	2	8
3778	3500	1	3	2	0	7	3	10	2	11
4061	9400	1	3	2	0	6	10	0	1	11
884	3600	1	4	2	0	4	0	13	0	18
1329	6500	1	4	2	0	6	7	1	0	15
1352	4995	1	4	2	1	6	4	0	0	14
1567	2700	1	4	2	0	2	0	23	0	17
1810	3000	1	4	2	0	5	4	1	0	17
2205	8800	1	4	2	0	9	7	1	0	6
2405	5200	1	4	2	0	5	6	8	0	9
2723	2600	1	4	2	0	0	0	10	0	17
3178	3045	1	4	2	0	2	2	15	0	16
3185	4550	1	4	2	1	6	4	0	0	14
3479	2700	1	4	2	0	0	0	36	0	19
4060	2500	1	5	2	0	3	0	51	0	18
2255	3300	1	6	2	0	0	5	121	0	19
826	8995	2	1	2	1	7	4	1	1	14
840	5500	2	1	2	1	7	4	1	1	14
878	6500	2	1	2	1	7	4	1	1	14
931	5199	2	1	2	1	7	4	1	1	14
1515	7500	2	1	2	1	7	4	1	1	14
1989	2800	2	1	2	0	6	2	3	0	8
2055	2800	2	1	2	0	6	2	3	0	8
2286	5495	2	1	2	1	7	4	1	1	14
2770	4200	2	1	2	0	6	9	2	0	10
2869	2795	2	1	2	0	6	9	2	0	11
667	2995	2	2	2	0	6	9	2	0	11
682	5495	2	2	2	1	7	2	1	1	13
683	2850	2	2	2	0	7	8	1	1	12
722	3950	2	2	2	0	6	2	3	0	8
724	3900	2	2	2	0	6	9	3	0	12
729	7500	2	2	2	0	6	9	2	0	11
736	4750	2	2	2	1	7	2	1	1	13
843	2950	2	2	2	1	5	0	2	0	17
864	2690	2	2	2	0	5	9	10	1	16
874	2795	2	2	2	0	6	4	2	0	12
881	6999	2	2	2	0	6	7	1	0	13
900	3450	2	2	2	0	6	9	0	0	7
917	4200	2	2	2	0	6	2	3	0	8
918	5650	2	2	2	0	6	2	3	0	7
1378	2395	2	2	2	0	6	4	2	0	13
1522	3500	2	2	2	0	6	2	3	0	8
1566	3600	2	2	2	0	6	9	2	0	11
1586	6950	2	2	2	0	6	8	2	0	12
1589	6250	2	2	2	1	7	4	1	1	14
1596	3000	2	2	2	0	6	2	3	0	8
1604	4200	2	2	2	0	6	7	1	0	13
1691	2300	2	2	2	0	5	6	21	2	12
1692	7500	2	2	2	1	7	4	1	1	14
1700	7500	2	2	2	0	7	4	1	1	14
1705	3025	2	2	2	0	5	5	10	0	15
1745	2800	2	2	2	0	3	0	1	0	17
1746	3050	2	2	2	0	6	4	0	0	14
1753	2400	2	2	2	0	5	5	13	0	13
1754	2550	2	2	2	0	5	0	3	1	16
1759	3495	2	2	2	0	6	4	1	0	14
1761	2995	2	2	2	0	6	6	2	0	11
1762	3395	2	2	2	0	6	4	1	0	13
1802	3495	2	2	2	0	6	9	2	0	11
1804	5300	2	2	2	0	6	9	2	0	11
1816	9000	2	2	2	0	6	9	2	0	10
1985	3600	2	2	2	1	6	8	1	1	13
1990	4500	2	2	2	0	6	9	2	0	10
1996	4400	2	2	2	0	6	4	1	0	15
2002	4095	2	2	2	0	6	8	3	0	10
2007	3200	2	2	2	0	6	5	3	0	8
2014	3295	2	2	2	0	6	7	1	0	13
2015	4495	2	2	2	0	6	9	2	0	11
2023	3275	2	2	2	1	6	0	1	0	14
2030	6100	2	2	2	0	6	2	3	0	8
2032	2800	2	2	2	0	2	5	1	0	14
2042	2380	2	2	2	0	6	6	1	0	15
2043	2600	2	2	2	0	7	6	10	2	14
2044	2495	2	2	2	0	6	4	2	0	13
2051	3600	2	2	2	1	6	8	1	1	13
2056	4500	2	2	2	0	6	9	2	0	10
2062	4400	2	2	2	0	6	4	1	0	15
2074	3000	2	2	2	1	4	4	1	0	16
2078	1850	2	2	2	0	2	0	1	0	16
2086	2800	2	2	2	0	7	6	1	2	14
2088	3000	2	2	2	0	6	7	1	0	13
2143	2850	2	2	2	0	6	4	2	0	12
2144	3950	2	2	2	0	6	4	1	0	14
2146	4950	2	2	2	0	6	5	3	0	8
2147	12000	2	2	2	0	6	9	2	0	10
2151	2795	2	2	2	0	6	8	1	0	13
2152	3900	2	2	2	0	7	2	1	1	13
2158	3900	2	2	2	0	6	9	2	0	11
2165	2745	2	2	2	0	7	2	1	1	13
2172	2895	2	2	2	0	6	7	1	0	14
2177	2650	2	2	2	1	5	0	0	1	16
2183	8500	2	2	2	0	6	8	2	0	12
2198	5500	2	2	2	0	6	7	1	0	13
2212	2200	2	2	2	1	0	5	1	1	15
2221	2900	2	2	2	0	6	7	1	0	13
2229	4444	2	2	2	0	6	8	2	0	12
2237	2950	2	2	2	0	6	7	1	0	13
2253	3850	2	2	2	1	7	8	1	1	13
2259	3900	2	2	2	1	5	8	0	0	16
2263	2650	2	2	2	1	5	0	0	0	16
2288	3398	2	2	2	0	6	7	1	0	13
2289	2149	2	2	2	1	5	6	0	1	16
2293	3500	2	2	2	0	6	4	1	0	14
2312	2000	2	2	2	0	7	3	5	2	11
2317	3350	2	2	2	0	6	7	1	0	13
2319	8000	2	2	2	0	6	9	2	0	11
2321	2800	2	2	2	0	6	8	2	0	11
